variety_id,variety_slug,category,companion_name,relationship,reason
349,bell-pepper-purple-top,pepper,Onions,beneficial,"Repel aphids, spider mites, and other pests through their sulfur compounds"
349,bell-pepper-purple-top,pepper,Nasturtiums,beneficial,"Act as trap crops for aphids and cucumber beetles, protecting peppers"
349,bell-pepper-purple-top,pepper,Lettuce,beneficial,"Provides living mulch, conserves soil moisture, and harvested before peppers need full space"
349,bell-pepper-purple-top,pepper,Black Walnut Trees,harmful,Release juglone toxin that stunts pepper growth and can cause wilting
349,bell-pepper-purple-top,pepper,Fennel,harmful,Produces allelopathic compounds that inhibit pepper growth and development
349,bell-pepper-purple-top,pepper,Brassicas,harmful,Compete for similar nutrients and may stunt pepper growth through root competition
350,aji-dulce-venezuelan-sweet,pepper,Basil,beneficial,"Repels aphids, spider mites, and thrips while potentially enhancing pepper flavor"
350,aji-dulce-venezuelan-sweet,pepper,Marigold,beneficial,"Deters nematodes, aphids, and whiteflies with natural compounds"
350,aji-dulce-venezuelan-sweet,pepper,Tomato,beneficial,Similar growing requirements and can share support structures
350,aji-dulce-venezuelan-sweet,pepper,Oregano,beneficial,Repels cucumber beetles and provides ground cover to retain soil moisture
350,aji-dulce-venezuelan-sweet,pepper,Parsley,beneficial,Attracts beneficial insects like hoverflies and parasitic wasps
350,aji-dulce-venezuelan-sweet,pepper,Carrots,beneficial,Different root depths prevent competition and carrots help break up soil
350,aji-dulce-venezuelan-sweet,pepper,Nasturtium,beneficial,Acts as trap crop for aphids and cucumber beetles
350,aji-dulce-venezuelan-sweet,pepper,Chives,beneficial,Repels aphids and may help prevent fungal diseases
350,aji-dulce-venezuelan-sweet,pepper,Black Walnut,harmful,Produces juglone which is toxic to peppers and causes stunted growth
350,aji-dulce-venezuelan-sweet,pepper,Fennel,harmful,Allelopathic properties inhibit growth of most garden plants including peppers
350,aji-dulce-venezuelan-sweet,pepper,Brassicas,harmful,Compete for similar nutrients and may stunt pepper growth through root competition
352,bell-pepper-gourmet-gold,pepper,Basil,beneficial,"Repels aphids, spider mites, and thrips while potentially improving pepper flavor"
352,bell-pepper-gourmet-gold,pepper,Tomatoes,beneficial,Share similar growing conditions and can help deter hornworms from each other
352,bell-pepper-gourmet-gold,pepper,Marigolds,beneficial,"Repel nematodes, aphids, and whiteflies with their strong scent"
352,bell-pepper-gourmet-gold,pepper,Oregano,beneficial,Deters aphids and spider mites while attracting beneficial insects
352,bell-pepper-gourmet-gold,pepper,Carrots,beneficial,Help break up soil around pepper roots and don't compete for nutrients
352,bell-pepper-gourmet-gold,pepper,Onions,beneficial,"Repel aphids, thrips, and other pests with sulfur compounds"
352,bell-pepper-gourmet-gold,pepper,Parsley,beneficial,Attracts beneficial insects like hoverflies and parasitic wasps
352,bell-pepper-gourmet-gold,pepper,Lettuce,beneficial,Provides ground cover and living mulch while utilizing different soil layers
352,bell-pepper-gourmet-gold,pepper,Black Walnut Trees,harmful,Produce juglone toxin that causes wilting and stunted growth in peppers
352,bell-pepper-gourmet-gold,pepper,Fennel,harmful,Releases allelopathic compounds that inhibit pepper growth and development
352,bell-pepper-gourmet-gold,pepper,Brassicas,harmful,Compete heavily for nutrients and may stunt pepper growth through root competition
356,bell-pepper-big-bertha,pepper,Basil,beneficial,"Repels aphids, spider mites, and thrips while potentially improving pepper flavor"
356,bell-pepper-big-bertha,pepper,Tomatoes,beneficial,Share similar growing conditions and can help deter pests when planted together
356,bell-pepper-big-bertha,pepper,Oregano,beneficial,Repels aphids and provides ground cover to retain soil moisture
356,bell-pepper-big-bertha,pepper,Marigolds,beneficial,"Deter nematodes, aphids, and whiteflies with their strong scent"
356,bell-pepper-big-bertha,pepper,Carrots,beneficial,Help break up soil and don't compete for nutrients or space
356,bell-pepper-big-bertha,pepper,Onions,beneficial,"Repel aphids, spider mites, and other pests that attack peppers"
356,bell-pepper-big-bertha,pepper,Parsley,beneficial,Attracts beneficial insects like hoverflies that prey on pepper pests
356,bell-pepper-big-bertha,pepper,Nasturtiums,beneficial,Act as trap crop for aphids and cucumber beetles
356,bell-pepper-big-bertha,pepper,Fennel,harmful,Releases allelopathic compounds that inhibit pepper growth and development
356,bell-pepper-big-bertha,pepper,Brassicas,harmful,Compete heavily for nutrients and can stunt pepper growth
356,bell-pepper-big-bertha,pepper,Black Walnut,harmful,Produces juglone toxin that is harmful to peppers and most nightshades
358,sweet-pepper-mini-bell-mix,pepper,Basil,beneficial,"Repels aphids, spider mites, and thrips while potentially improving pepper flavor"
358,sweet-pepper-mini-bell-mix,pepper,Tomatoes,beneficial,"Similar growing requirements and can share space efficiently, both benefit from same soil conditions"
358,sweet-pepper-mini-bell-mix,pepper,Marigolds,beneficial,"Repel nematodes, aphids, and whiteflies while attracting beneficial insects"
358,sweet-pepper-mini-bell-mix,pepper,Oregano,beneficial,Deters pests like aphids and spider mites with its strong aromatic oils
358,sweet-pepper-mini-bell-mix,pepper,Carrots,beneficial,Help break up soil for pepper roots and don't compete for the same nutrients
358,sweet-pepper-mini-bell-mix,pepper,Onions,beneficial,"Repel aphids, thrips, and other pests that commonly attack peppers"
358,sweet-pepper-mini-bell-mix,pepper,Parsley,beneficial,Attracts beneficial insects like hoverflies and predatory wasps that control pepper pests
358,sweet-pepper-mini-bell-mix,pepper,Lettuce,beneficial,Provides living mulch and ground cover while peppers provide afternoon shade
358,sweet-pepper-mini-bell-mix,pepper,Fennel,harmful,Produces allelopathic compounds that inhibit pepper growth and development
358,sweet-pepper-mini-bell-mix,pepper,Brassicas,harmful,Compete heavily for nutrients and may stunt pepper growth through root competition
358,sweet-pepper-mini-bell-mix,pepper,Black Walnut,harmful,Produces juglone toxin that causes wilting and death in pepper plants
376,heirloom-marriage-cherokee-green,tomato,Basil,beneficial,"Repels aphids, whiteflies, and hornworms while potentially improving tomato flavor"
376,heirloom-marriage-cherokee-green,tomato,Marigolds,beneficial,"Deters nematodes, aphids, and whiteflies with natural compounds"
376,heirloom-marriage-cherokee-green,tomato,Carrots,beneficial,Loosens soil for tomato roots and doesn't compete for nutrients
376,heirloom-marriage-cherokee-green,tomato,Parsley,beneficial,Attracts beneficial insects like hoverflies that prey on tomato pests
376,heirloom-marriage-cherokee-green,tomato,Chives,beneficial,Repels aphids and may help prevent fungal diseases
376,heirloom-marriage-cherokee-green,tomato,Nasturtiums,beneficial,"Acts as trap crop for aphids and cucumber beetles, deters whiteflies"
376,heirloom-marriage-cherokee-green,tomato,Borage,beneficial,Repels hornworms and attracts pollinators and beneficial predatory insects
376,heirloom-marriage-cherokee-green,tomato,Lettuce,beneficial,Provides ground cover and utilizes space efficiently without root competition
376,heirloom-marriage-cherokee-green,tomato,Black Walnut,harmful,Produces juglone toxin that causes tomato wilt and stunted growth
376,heirloom-marriage-cherokee-green,tomato,Fennel,harmful,Inhibits tomato growth through allelopathic compounds
376,heirloom-marriage-cherokee-green,tomato,Brassicas,harmful,Competes for similar nutrients and may stunt tomato growth when planted nearby
377,super-sweet-100,tomato,Basil,beneficial,"Repels aphids, whiteflies, and hornworms while potentially improving tomato flavor"
377,super-sweet-100,tomato,Marigold,beneficial,"Deters nematodes, aphids, and whiteflies with natural compounds"
377,super-sweet-100,tomato,Carrots,beneficial,Helps break up soil for tomato roots and doesn't compete for nutrients
377,super-sweet-100,tomato,Parsley,beneficial,Attracts beneficial insects like hoverflies that prey on tomato pests
377,super-sweet-100,tomato,Chives,beneficial,Repels aphids and may help prevent fungal diseases
377,super-sweet-100,tomato,Nasturtium,beneficial,"Acts as trap crop for aphids and cucumber beetles, draws pests away"
377,super-sweet-100,tomato,Oregano,beneficial,Repels various insects and may enhance tomato growth through root interactions
377,super-sweet-100,tomato,Lettuce,beneficial,Provides ground cover and utilizes space efficiently without nutrient competition
377,super-sweet-100,tomato,Black Walnut,harmful,Releases juglone toxin that causes tomato wilt and stunted growth
377,super-sweet-100,tomato,Fennel,harmful,Inhibits tomato growth through allelopathic compounds and attracts harmful insects
377,super-sweet-100,tomato,Brassicas,harmful,Compete for similar nutrients and may stunt tomato growth when planted nearby
378,mortgage-lifter-pink,tomato,Basil,beneficial,"Repels aphids and whiteflies, may improve flavor"
378,mortgage-lifter-pink,tomato,Marigolds,beneficial,"Repel nematodes and other soil pests, reduce aphid populations"
378,mortgage-lifter-pink,tomato,Carrots,beneficial,Improve soil structure and don't compete for nutrients at same depth
378,mortgage-lifter-pink,tomato,Parsley,beneficial,Attracts beneficial insects like hoverflies and parasitic wasps
378,mortgage-lifter-pink,tomato,Peppers,beneficial,Similar growing requirements and may help confuse pest insects
378,mortgage-lifter-pink,tomato,Oregano,beneficial,Repels aphids and provides ground cover to retain soil moisture
378,mortgage-lifter-pink,tomato,Nasturtiums,beneficial,Act as trap crops for aphids and cucumber beetles
378,mortgage-lifter-pink,tomato,Chives,beneficial,Repel aphids and may help prevent fungal diseases
378,mortgage-lifter-pink,tomato,Black Walnut Trees,harmful,Release juglone toxin that causes tomato wilt and stunted growth
378,mortgage-lifter-pink,tomato,Brassicas,harmful,Compete for nutrients and may stunt tomato growth
378,mortgage-lifter-pink,tomato,Fennel,harmful,Inhibits growth through allelopathic compounds
378,mortgage-lifter-pink,tomato,Corn,harmful,Both attract corn earworms and compete for similar nutrients
379,mountain-pride,tomato,Basil,beneficial,"Repels aphids and whiteflies, may improve tomato flavor"
379,mountain-pride,tomato,Marigolds,beneficial,Deters nematodes and aphids with natural compounds
379,mountain-pride,tomato,Carrots,beneficial,"Breaks up soil for tomato roots, doesn't compete for nutrients"
379,mountain-pride,tomato,Parsley,beneficial,Attracts beneficial insects like hoverflies and parasitic wasps
379,mountain-pride,tomato,Nasturtiums,beneficial,Acts as trap crop for aphids and cucumber beetles
379,mountain-pride,tomato,Chives,beneficial,Repels aphids and may improve tomato growth and flavor
379,mountain-pride,tomato,Borage,beneficial,"Attracts pollinators and beneficial insects, may deter hornworms"
379,mountain-pride,tomato,Lettuce,beneficial,"Provides ground cover and shade, maximizes space usage"
379,mountain-pride,tomato,Black Walnut,harmful,Produces juglone toxin that causes tomato wilt and stunting
379,mountain-pride,tomato,Fennel,harmful,Inhibits tomato growth through allelopathic compounds
379,mountain-pride,tomato,Brassicas,harmful,Compete for nutrients and may stunt tomato growth
379,mountain-pride,tomato,Corn,harmful,"Both attract corn earworm/tomato fruitworm, increasing pest pressure"
380,black-cherry,tomato,Basil,beneficial,"Repels aphids and whiteflies, may improve tomato flavor"
380,black-cherry,tomato,Marigolds,beneficial,"Repel nematodes and other soil pests, attract beneficial insects"
380,black-cherry,tomato,Carrots,beneficial,"Loosen soil for tomato roots, don't compete for nutrients"
380,black-cherry,tomato,Parsley,beneficial,Attracts beneficial insects and may improve tomato growth
380,black-cherry,tomato,Chives,beneficial,Repel aphids and may improve tomato flavor and growth
380,black-cherry,tomato,Nasturtiums,beneficial,Act as trap crop for aphids and cucumber beetles
380,black-cherry,tomato,Lettuce,beneficial,Provides ground cover and doesn't compete with tomato roots
380,black-cherry,tomato,Borage,beneficial,Repels tomato hornworms and may improve tomato flavor
380,black-cherry,tomato,Black Walnut,harmful,Produces juglone which is toxic to tomatoes and causes wilting
380,black-cherry,tomato,Fennel,harmful,Inhibits growth of tomatoes through allelopathic compounds
380,black-cherry,tomato,Brassicas,harmful,Compete for nutrients and may stunt tomato growth
380,black-cherry,tomato,Corn,harmful,Both attract corn earworms and compete for nutrients
